"Data Source","World Development Indicators",
"Netherlands","NLD","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3562.81537865","","","","","","","","","","3980.19689745","","","","","","","","","","","","","","","4256.8546689","","","","","","","",
"Norway","NOR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.8100041262","","","","","","","","","","119.5226792584","","","","","","","","","","","","","","","131.0225932197","","","","","","","",
"Nepal","NPL","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Nauru","NRU","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20586030185","","","","","","","","","","1.29766732454","","","","","","","","","","","","","","","1.29766732454","","","","","","","",
"New Zealand","NZL","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2390531188","","","","","","","","","","106.9428107576","","","","","","","","","","","","","","","118.3659218639","","","","","","","",
"OECD members","OED","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21835.3546951884","","","","","","","","","","23533.5808326152","","","","","","","","","","","","","","","25294.7097121352","","","","","","","",
"Oman","OMN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.20591228022","","","","","","","","","","85.86724015259","","","","","","","","","","","","","","","141.8995061863","","","","","","","",
"Other small states","OSS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322.714171110876","","","","","","","","","","381.85011527596","","","","","","","","","","","","","","","500.636790094179","","","","","","","",
"Pakistan","PAK","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0296987939","","","","","","","","","","58.0459653836","","","","","","","","","","","","","","","69.9854285613","","","","","","","",
"Panama","PAN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.19995196743","","","","","","","","","","46.9682198894","","","","","","","","","","","","","","","52.4920408431","","","","","","","",
"Peru","PER","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3867245608","","","","","","","","","","48.4964292396","","","","","","","","","","","","","","","58.567131887","","","","","","","",
"Philippines","PHL","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1110.783128511","","","","","","","","","","1236.225031424","","","","","","","","","","","","","","","1511.452095905","","","","","","","",
"Palau","PLW","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74430091865","","","","","","","","","","1.74430091865","","","","","","","","","","","","","","","1.74430091865","","","","","","","",
"Papua New Guinea","PNG","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.70234318166","","","","","","","","","","41.0119070792","","","","","","","","","","","","","","","47.4538213023","","","","","","","",
"Poland","POL","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196.1285348683","","","","","","","","","","207.611603962","","","","","","","","","","","","","","","222.037563726","","","","","","","",
"Pre-demographic dividend","PRE","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1714.16500614373","","","","","","","","","","2091.58907466716","","","","","","","","","","","","","","","2760.34788743891","","","","","","","",
"Puerto Rico","PRI","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.018880392","","","","","","","","","","178.0160907931","","","","","","","","","","","","","","","178.0186702651","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.3751754697","","","","","","","","","","156.8240536176","","","","","","","","","","","","","","","166.8422477621","","","","","","","",
"Portugal","PRT","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.6351472447","","","","","","","","","","118.0143752831","","","","","","","","","","","","","","","121.8610687789","","","","","","","",
"Paraguay","PRY","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"West Bank and Gaza","PSE","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5228726458","","","","","","","","","","6.68265480215","","","","","","","","","","","","","","","7.41651133487","","","","","","","",
"Pacific island small states","PSS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.650107172097","","","","","","","","","","40.689489248922","","","","","","","","","","","","","","","59.41575038916","","","","","","","",
"Post-demographic dividend","PST","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21051.5474575445","","","","","","","","","","22553.5927047038","","","","","","","","","","","","","","","24075.631765042","","","","","","","",
"French Polynesia","PYF","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.63934071829","","","","","","","","","","9.88289013693","","","","","","","","","","","","","","","10.88302110821","","","","","","","",
"Qatar","QAT","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4045147785","","","","","","","","","","42.66581385404","","","","","","","","","","","","","","","102.2276143134","","","","","","","",
"Romania","ROU","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.61030666183","","","","","","","","","","27.74557903279","","","","","","","","","","","","","","","26.70800738193","","","","","","","",
"Russian Federation","RUS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564.692086245","","","","","","","","","","585.293523991","","","","","","","","","","","","","","","580.996330188","","","","","","","",
"Rwanda","RWA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"South Asia","SAS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11548.0487199787","","","","","","","","","","12964.9042275126","","","","","","","","","","","","","","","14391.5944390783","","","","","","","",
"Saudi Arabia","SAU","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257.0764861323","","","","","","","","","","305.5250945974","","","","","","","","","","","","","","","379.483885011","","","","","","","",
"Sudan","SDN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.68690344878","","","","","","","","","","16.91787254253","","","","","","","","","","","","","","","22.71477095597","","","","","","","",
"Senegal","SEN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1837878571","","","","","","","","","","116.8928264069","","","","","","","","","","","","","","","165.3646243342","","","","","","","",
"Singapore","SGP","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.19006222786","","","","","","","","","","18.688658269078","","","","","","","","","","","","","","","20.994755777122","","","","","","","",
"Solomon Islands","SLB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42503688857","","","","","","","","","","4.00507671013","","","","","","","","","","","","","","","7.56479294133","","","","","","","",
"Sierra Leone","SLE","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.29196994051","","","","","","","","","","23.87792725531","","","","","","","","","","","","","","","38.7381413628","","","","","","","",
"El Salvador","SLV","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.85406603754","","","","","","","","","","12.7629375262","","","","","","","","","","","","","","","14.8372448636","","","","","","","",
"San Marino","SMR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Somalia","SOM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3273229587","","","","","","","","","","26.3273229587","","","","","","","","","","","","","","","27.8949834618","","","","","","","",
"Serbia","SRB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1852.26511925007","","","","","","","","","","2236.78925630208","","","","","","","","","","","","","","","2951.97324661997","","","","","","","",
"South Sudan","SSD","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Sub-Saharan Africa","SSF","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1855.50922745573","","","","","","","","","","2240.39464577977","","","","","","","","","","","","","","","2956.77252910931","","","","","","","",
"Small states","SST","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800.09704226652","","","","","","","","","","953.496246698892","","","","","","","","","","","","","","","1181.03658534065","","","","","","","",
"Sao Tome and Principe","STP","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08138059929","","","","","","","","","","1.13904452056","","","","","","","","","","","","","","","1.132888365537","","","","","","","",
"Suriname","SUR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.2535034072","","","","","","","","","","152.177787265","","","","","","","","","","","","","","","207.0835454409","","","","","","","",
"Slovak Republic","SVK","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Slovenia","SVN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6530758969","","","","","","","","","","11.6530758969","","","","","","","","","","","","","","","12.4228142925","","","","","","","",
"Sweden","SWE","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","249.5180213502","","","","","","","","","","258.816962132","","","","","","","","","","","","","","","274.3979452033","","","","","","","",
"Eswatini","SWZ","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.81356094684","","","","","","","","","","2.40869063954","","","","","","","","","","","","","","","3.80337972823","","","","","","","",
"Seychelles","SYC","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24410820566","","","","","","","","","","3.60538947769","","","","","","","","","","","","","","","4.79928248934","","","","","","","",
"Syrian Arab Republic","SYR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.40280426951","","","","","","","","","","26.4595886633","","","","","","","","","","","","","","","26.445725651","","","","","","","",
"Turks and Caicos Islands","TCA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","1.6778395077","","","","","","","","","","","","","","","4.12261220766","","","","","","","",
"Chad","TCD","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38646.3231663278","","","","","","","","","","48255.8034158644","","","","","","","","","","","","","","","57818.9858979931","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1719.37274068784","","","","","","","","","","1837.27627503502","","","","","","","","","","","","","","","1936.48997148053","","","","","","","",
"Togo","TGO","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.38147508612","","","","","","","","","","34.062929726","","","","","","","","","","","","","","","35.9698888323","","","","","","","",
"Thailand","THA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2139.590649708","","","","","","","","","","3040.45742058","","","","","","","","","","","","","","","4007.04395499","","","","","","","",
"Tajikistan","TJK","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Turkmenistan","TKM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2714.10700161378","","","","","","","","","","3244.58350337922","","","","","","","","","","","","","","","3844.94581494384","","","","","","","",
"Timor-Leste","TLS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93554354227","","","","","","","","","","5.56473718537","","","","","","","","","","","","","","","6.49206826044","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4482.51071499002","","","","","","","","","","5364.98496890386","","","","","","","","","","","","","","","6348.8960928155","","","","","","","",
"Tonga","TON","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88643111568","","","","","","","","","","6.20044370648","","","","","","","","","","","","","","","6.20044370648","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11548.0487199787","","","","","","","","","","12964.9042275126","","","","","","","","","","","","","","","14391.5944390783","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1855.50922745573","","","","","","","","","","2240.39464577977","","","","","","","","","","","","","","","2956.77252910931","","","","","","","",
"Trinidad and Tobago","TTO","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.27411568719","","","","","","","","","","43.27109477099","","","","","","","","","","","","","","","51.53178137535","","","","","","","",
"Tunisia","TUN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","274.269171191","","","","","","","","","","299.500434137","","","","","","","","","","","","","","","328.082752048","","","","","","","",
"Turkiye","TUR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.323592452","","","","","","","","","","560.82382549","","","","","","","","","","","","","","","643.444358668","","","","","","","",
"Tuvalu","TUV","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Tanzania","TZA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.61072189756","","","","","","","","","","31.9545265411","","","","","","","","","","","","","","","38.3332124942","","","","","","","",
"Uganda","UGA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Ukraine","UKR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.7954066868","","","","","","","","","","228.2295941728","","","","","","","","","","","","","","","222.781290524","","","","","","","",
"Upper middle income","UMC","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28710.9784981278","","","","","","","","","","36066.8469299455","","","","","","","","","","","","","","","44099.8173457678","","","","","","","",
"Uruguay","URY","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.086192398","","","","","","","","","","46.8953966982","","","","","","","","","","","","","","","51.7657113544","","","","","","","",
"United States","USA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3868.45374157449","","","","","","","","","","4371.43447397282","","","","","","","","","","","","","","","5003.99240663278","","","","","","","",
"Uzbekistan","UZB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"St. Vincent and the Grenadines","VCT","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24510117038","","","","","","","","","","3.51060484885","","","","","","","","","","","","","","","3.61285046278","","","","","","","",
"Venezuela, RB","VEN","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.9833230001","","","","","","","","","","287.441896217","","","","","","","","","","","","","","","328.345636619","","","","","","","",
"British Virgin Islands","VGB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","1.12717712857","","","","","","","","","","","","","","","2.11071951408","","","","","","","",
"Virgin Islands (U.S.)","VIR","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76551083266","","","","","","","","","","6.81464580051","","","","","","","","","","","","","","","7.4410760568","","","","","","","",
"Viet Nam","VNM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9167.28609755","","","","","","","","","","10967.6506083","","","","","","","","","","","","","","","12038.38831231","","","","","","","",
"Vanuatu","VUT","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27090234682","","","","","","","","","","2.63628979214","","","","","","","","","","","","","","","4.51438262872","","","","","","","",
"World","WLD","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83602.7402436008","","","","","","","","","","98325.7953683419","","","","","","","","","","","","","","","113659.378128469","","","","","","","",
"Samoa","WSM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22418386489","","","","","","","","","","1.53573482111","","","","","","","","","","","","","","","3.49922843021","","","","","","","",
"Kosovo","XKX","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.71369730893","","","","","","","","","","35.3597669501","","","","","","","","","","","","","","","54.2315133892","","","","","","","",
"South Africa","ZAF","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8344552587","","","","","","","","","","79.2611280796","","","","","","","","","","","","","","","99.1941413495","","","","","","","",
"Zambia","ZMB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Zimbabwe","ZWE","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
